# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1255015	1255344	+	QPT05312.1			DUF1798 family protein			I6G39_06295	330	109	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1255346	1255912	+							I6G39_06300	567		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1255346	1255912	+	QPT05313.1			DUF1273 domain-containing protein			I6G39_06300	567	188	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1255923	1256252	+					gpsB		I6G39_06305	330		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1255923	1256252	+	QPT05314.1			cell division regulator GpsB	gpsB		I6G39_06305	330	109	
gene	RNase_P_RNA	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1256399	1256782	+					rnpB		I6G39_06310	384		
ncRNA	RNase_P_RNA	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1256399	1256782	+				RNase P RNA component class B	rnpB		I6G39_06310	384		
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1256964	1258091	+							I6G39_06315	1128		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1256964	1258091	+	QPT05315.1			class I SAM-dependent RNA methyltransferase			I6G39_06315	1128	375	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1258128	1258970	+					rarD		I6G39_06320	843		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1258128	1258970	+	QPT05316.1			EamA family transporter RarD	rarD		I6G39_06320	843	280	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1259221	1259877	+							I6G39_06325	657		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1259221	1259877	+	QPT05317.1			SDR family oxidoreductase			I6G39_06325	657	218	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1260055	1263504	+							I6G39_06330	3450		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1260055	1263504	+	QPT05318.1			dynamin family protein			I6G39_06330	3450	1149	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1263520	1264401	+							I6G39_06335	882		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1263520	1264401	+	QPT05319.1			5'-3' exonuclease			I6G39_06335	882	293	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1264480	1264887	-							I6G39_06340	408		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1264480	1264887	-	QPT05320.1			ribonuclease HI family protein			I6G39_06340	408	135	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1265036	1265617	+							I6G39_06345	582		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1265036	1265617	+	QPT05321.1			serine hydrolase family protein			I6G39_06345	582	193	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1265636	1266340	-							I6G39_06350	705		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1265636	1266340	-	QPT05322.1			queuosine precursor transporter			I6G39_06350	705	234	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1266651	1266836	+							I6G39_06355	186		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1266651	1266836	+	QPT05323.1			zinc-finger domain-containing protein			I6G39_06355	186	61	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1266849	1267964	+							I6G39_06360	1116		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1266849	1267964	+	QPT05324.1			conserved virulence factor C family protein			I6G39_06360	1116	371	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1267985	1268422	+							I6G39_06365	438		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1267985	1268422	+	QPT05325.1			BrxA/BrxB family bacilliredoxin			I6G39_06365	438	145	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1268509	1269465	+							I6G39_06370	957		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1268509	1269465	+	QPT05326.1			thymidylate synthase			I6G39_06370	957	318	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1269539	1270015	+							I6G39_06375	477		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1269539	1270015	+	QPT05327.1			dihydrofolate reductase			I6G39_06375	477	158	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1270257	1271096	+							I6G39_06380	840		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1270257	1271096	+	QPT05328.1			DegV family protein			I6G39_06380	840	279	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1271255	1271770	+					msrA		I6G39_06385	516		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1271255	1271770	+	QPT05329.1			peptide-methionine (S)-S-oxide reductase MsrA	msrA		I6G39_06385	516	171	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1271776	1272204	+					msrB		I6G39_06390	429		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1271776	1272204	+	QPT05330.1			peptide-methionine (R)-S-oxide reductase MsrB	msrB		I6G39_06390	429	142	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1272216	1272716	+							I6G39_06395	501		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1272216	1272716	+	QPT05331.1			PTS glucose transporter subunit IIA			I6G39_06395	501	166	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1272716	1272937	+							I6G39_06400	222		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1272716	1272937	+	QPT05332.1			YozE family protein			I6G39_06400	222	73	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1273175	1274647	+							I6G39_06405	1473		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1273175	1274647	+	QPT05333.1			S41 family peptidase			I6G39_06405	1473	490	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1274672	1275181	+							I6G39_06410	510		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1274672	1275181	+	QPT05334.1			GNAT family N-acetyltransferase			I6G39_06410	510	169	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1275194	1276270	+							I6G39_06415	1077		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1275194	1276270	+	QPT05335.1			undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase			I6G39_06415	1077	358	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1276286	1276900	+							I6G39_06420	615		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1276286	1276900	+	QPT05336.1			phosphatase PAP2 family protein			I6G39_06420	615	204	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1277332	1277994	+							I6G39_06425	663		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1277332	1277994	+	QPT07117.1			response regulator transcription factor			I6G39_06425	663	220	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1277991	1279352	+							I6G39_06430	1362		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1277991	1279352	+	QPT05337.1			ATP-binding protein			I6G39_06430	1362	453	
gene	pseudogene	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1279682	1282476	+							I6G39_06435	2795		pseudo
CDS	without_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1279682	1282476	+				2-oxoglutarate dehydrogenase E1 component			I6G39_06435	2795		pseudo
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1282495	1283769	+					sucB		I6G39_06440	1275		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1282495	1283769	+	QPT05338.1			dihydrolipoyllysine-residue succinyltransferase	sucB		I6G39_06440	1275	424	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1284117	1284287	+							I6G39_06445	171		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1284117	1284287	+	QPT05339.1			hypothetical protein			I6G39_06445	171	56	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1284327	1284506	+							I6G39_06450	180		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1284327	1284506	+	QPT05340.1			hypothetical protein			I6G39_06450	180	59	
gene	pseudogene	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1284854	1285783	-							I6G39_06455	930		pseudo
CDS	without_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1284854	1285783	-				ABC transporter substrate-binding protein			I6G39_06455	930		pseudo
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1286077	1286679	+					lepB		I6G39_06460	603		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1286077	1286679	+	QPT05341.1			signal peptidase I	lepB		I6G39_06460	603	200	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1286707	1286898	-							I6G39_06465	192		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1286707	1286898	-	QPT07118.1			Mid2-like cell wall stress sensor domain protein			I6G39_06465	192	63	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1287108	1287917	+							I6G39_06470	810		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1287108	1287917	+	QPT05342.1			VOC family protein			I6G39_06470	810	269	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1287946	1288149	+							I6G39_06475	204		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1287946	1288149	+	QPT05343.1			hypothetical protein			I6G39_06475	204	67	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1288389	1289180	+							I6G39_06480	792		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1288389	1289180	+	QPT05344.1			MoxR family ATPase			I6G39_06480	792	263	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1289196	1291082	+							I6G39_06485	1887		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1289196	1291082	+	QPT05345.1			VWA domain-containing protein			I6G39_06485	1887	628	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1291220	1292563	+					brnQ		I6G39_06490	1344		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1291220	1292563	+	QPT05346.1			branched-chain amino acid transport system II carrier protein	brnQ		I6G39_06490	1344	447	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1292639	1293787	-							I6G39_06495	1149		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1292639	1293787	-	QPT05347.1			toxic anion resistance protein			I6G39_06495	1149	382	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1293813	1294442	-							I6G39_06500	630		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1293813	1294442	-	QPT05348.1			5-bromo-4-chloroindolyl phosphate hydrolysis family protein			I6G39_06500	630	209	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1294456	1294725	-							I6G39_06505	270		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1294456	1294725	-	QPT05349.1			acylphosphatase			I6G39_06505	270	89	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1295195	1295503	+							I6G39_06510	309		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1295195	1295503	+	QPT05350.1			DUF1033 family protein			I6G39_06510	309	102	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1295686	1295886	+					cspA		I6G39_06515	201		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1295686	1295886	+	QPT05351.1			cold shock protein CspA	cspA		I6G39_06515	201	66	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1296188	1297453	-					lysA		I6G39_06520	1266		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1296188	1297453	-	QPT05352.1			diaminopimelate decarboxylase	lysA		I6G39_06520	1266	421	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1297457	1298530	-					alr		I6G39_06525	1074		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1297457	1298530	-	QPT05353.1			alanine racemase	alr		I6G39_06525	1074	357	
gene	pseudogene	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1298527	1299683	-							I6G39_06530	1157		pseudo
CDS	without_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1298527	1299683	-				amidohydrolase			I6G39_06530	1157		pseudo
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1299787	1300509	-					dapD		I6G39_06535	723		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1299787	1300509	-	QPT05354.1			2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	dapD		I6G39_06535	723	240	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1300531	1301253	-							I6G39_06540	723		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1300531	1301253	-	QPT05355.1			4-hydroxy-tetrahydrodipicolinate reductase			I6G39_06540	723	240	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1301250	1302137	-							I6G39_06545	888		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1301250	1302137	-	QPT05356.1			4-hydroxy-tetrahydrodipicolinate synthase			I6G39_06545	888	295	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1302141	1303130	-							I6G39_06550	990		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1302141	1303130	-	QPT05357.1			aspartate-semialdehyde dehydrogenase			I6G39_06550	990	329	
gene	pseudogene	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1303171	1304375	-							I6G39_06555	1205		pseudo
CDS	without_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1303171	1304375	-				aspartate kinase			I6G39_06555	1205		pseudo
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1304880	1306484	-							I6G39_06560	1605		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1304880	1306484	-	QPT05358.1			ATP-binding cassette domain-containing protein			I6G39_06560	1605	534	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1306765	1307664	+					cvfB		I6G39_06565	900		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1306765	1307664	+	QPT05359.1			RNA-binding virulence regulatory protein CvfB	cvfB		I6G39_06565	900	299	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1308084	1309076	+							I6G39_06570	993		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1308084	1309076	+	QPT05360.1			phosphate ABC transporter substrate-binding protein PstS family protein			I6G39_06570	993	330	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1309269	1310198	+					pstC		I6G39_06575	930		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1309269	1310198	+	QPT05361.1			phosphate ABC transporter permease subunit PstC	pstC		I6G39_06575	930	309	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1310203	1311120	+					pstA		I6G39_06580	918		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1310203	1311120	+	QPT05362.1			phosphate ABC transporter permease PstA	pstA		I6G39_06580	918	305	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1311178	1312032	+							I6G39_06585	855		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1311178	1312032	+	QPT05363.1			phosphate ABC transporter ATP-binding protein			I6G39_06585	855	284	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1312039	1312689	+					phoU		I6G39_06590	651		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1312039	1312689	+	QPT05364.1			phosphate signaling complex protein PhoU	phoU		I6G39_06590	651	216	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1312886	1314697	-					pepF		I6G39_06595	1812		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1312886	1314697	-	QPT05365.1			oligoendopeptidase F	pepF		I6G39_06595	1812	603	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1314916	1315296	+							I6G39_06600	381		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1314916	1315296	+	QPT05366.1			hypothetical protein			I6G39_06600	381	126	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1316677	1317936	-							I6G39_06605	1260		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1316677	1317936	-	QPT05367.1			aminoacyltransferase			I6G39_06605	1260	419	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1317957	1319225	-							I6G39_06610	1269		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1317957	1319225	-	QPT05368.1			aminoacyltransferase			I6G39_06610	1269	422	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1319535	1320569	-							I6G39_06615	1035		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1319535	1320569	-	QPT05369.1			M42 family metallopeptidase			I6G39_06615	1035	344	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1320831	1322093	-							I6G39_06620	1263		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1320831	1322093	-	QPT05370.1			Y-family DNA polymerase			I6G39_06620	1263	420	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1322302	1322490	+							I6G39_06625	189		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1322302	1322490	+	QPT05371.1			4-oxalocrotonate tautomerase			I6G39_06625	189	62	
