# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1274499	1275599	+	QQA49616.1			ribosome biogenesis GTPase YqeH	yqeH		JC286_06030	1101	366	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1275615	1276427	+					aroE		JC286_06035	813		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1275615	1276427	+	QQA49617.1			shikimate dehydrogenase	aroE		JC286_06035	813	270	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1276438	1276731	+					yhbY		JC286_06040	294		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1276438	1276731	+	QQA49618.1			ribosome assembly RNA-binding protein YhbY	yhbY		JC286_06040	294	97	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1276734	1277315	+					nadD		JC286_06045	582		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1276734	1277315	+	QQA49619.1			nicotinate (nicotinamide) nucleotide adenylyltransferase	nadD		JC286_06045	582	193	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1277293	1277877	+					yqeK		JC286_06050	585		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1277293	1277877	+	QQA49620.1			bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	yqeK		JC286_06050	585	194	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1277878	1278234	+					rsfS		JC286_06055	357		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1277878	1278234	+	QQA49621.1			ribosome silencing factor	rsfS		JC286_06055	357	118	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1278234	1278956	+							JC286_06060	723		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1278234	1278956	+	QQA49622.1			class I SAM-dependent methyltransferase			JC286_06060	723	240	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1279010	1279678	+							JC286_06065	669		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1279010	1279678	+	QQA49623.1			helix-hairpin-helix domain-containing protein			JC286_06065	669	222	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1279764	1280225	+							JC286_06070	462		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1279764	1280225	+	QQA49624.1			ComE operon protein 2			JC286_06070	462	153	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1280225	1282453	+							JC286_06075	2229		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1280225	1282453	+	QQA49625.1			DNA internalization-related competence protein ComEC/Rec2			JC286_06075	2229	742	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1282521	1283495	+					holA		JC286_06080	975		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1282521	1283495	+	QQA49626.1			DNA polymerase III subunit delta	holA		JC286_06080	975	324	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1283669	1283917	-							JC286_06085	249		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1283669	1283917	-	QQA49627.1			30S ribosomal protein S20			JC286_06085	249	82	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1284240	1286063	+					lepA		JC286_06090	1824		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1284240	1286063	+	QQA49628.1			elongation factor 4	lepA		JC286_06090	1824	607	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1286131	1287252	+							JC286_06095	1122		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1286131	1287252	+	QQA49629.1			oxygen-independent coproporphyrinogen III oxidase			JC286_06095	1122	373	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1287355	1288344	+					hrcA		JC286_06100	990		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1287355	1288344	+	QQA49630.1			heat-inducible transcription repressor HrcA	hrcA		JC286_06100	990	329	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1288359	1289000	+					grpE		JC286_06105	642		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1288359	1289000	+	QQA49631.1			nucleotide exchange factor GrpE	grpE		JC286_06105	642	213	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1289064	1290896	+					dnaK		JC286_06110	1833		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1289064	1290896	+	QQA49632.1			molecular chaperone DnaK	dnaK		JC286_06110	1833	610	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1291006	1292139	+					dnaJ		JC286_06115	1134		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1291006	1292139	+	QQA49633.1			molecular chaperone DnaJ	dnaJ		JC286_06115	1134	377	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1292143	1293075	+					prmA		JC286_06120	933		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1292143	1293075	+	QQA49634.1			50S ribosomal protein L11 methyltransferase	prmA		JC286_06120	933	310	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1293077	1293829	+							JC286_06125	753		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1293077	1293829	+	QQA49635.1			16S rRNA (uracil(1498)-N(3))-methyltransferase			JC286_06125	753	250	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1293834	1295183	+					mtaB		JC286_06130	1350		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1293834	1295183	+	QQA49636.1			tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	mtaB		JC286_06130	1350	449	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1295392	1295568	+							JC286_06135	177		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1295392	1295568	+	QQA49637.1			30S ribosomal protein S21			JC286_06135	177	58	
gene	pseudogene	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1295874	1296464	+							JC286_06140	591		pseudo
CDS	without_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1295874	1296464	+				hypothetical protein			JC286_06140	591		pseudo
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1296957	1297607	+							JC286_06145	651		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1296957	1297607	+	QQA49638.1			serine protease			JC286_06145	651	216	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1297626	1298621	+					floA		JC286_06150	996		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1297626	1298621	+	QQA49639.1			flotillin-like protein FloA	floA		JC286_06150	996	331	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1298635	1299249	+							JC286_06155	615		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1298635	1299249	+	QQA49640.1			hypothetical protein			JC286_06155	615	204	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1299600	1300544	+							JC286_06160	945		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1299600	1300544	+	QQA49641.1			PhoH family protein			JC286_06160	945	314	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1300548	1301009	+					ybeY		JC286_06165	462		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1300548	1301009	+	QQA49642.1			rRNA maturation RNase YbeY	ybeY		JC286_06165	462	153	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1301009	1301356	+							JC286_06170	348		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1301009	1301356	+	QQA49643.1			diacylglycerol kinase family protein			JC286_06170	348	115	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1301372	1301779	+					cdd		JC286_06175	408		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1301372	1301779	+	QQA49644.1			cytidine deaminase	cdd		JC286_06175	408	135	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1301776	1302672	+					era		JC286_06180	897		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1301776	1302672	+	QQA49645.1			GTPase Era	era		JC286_06180	897	298	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1302697	1303467	+					recO		JC286_06185	771		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1302697	1303467	+	QQA49646.1			DNA repair protein RecO	recO		JC286_06185	771	256	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1303683	1305077	-							JC286_06190	1395		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1303683	1305077	-	QQA49647.1			glycine--tRNA ligase			JC286_06190	1395	464	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1305572	1306192	+							JC286_06195	621		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1305572	1306192	+	QQA49689.1			helix-turn-helix transcriptional regulator			JC286_06195	621	206	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1306207	1307034	+							JC286_06200	828		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1306207	1307034	+	QQA47380.1			kinase/pyrophosphorylase			JC286_06200	828	275	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1307107	1308894	+							JC286_06205	1788		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1307107	1308894	+	QQA47381.1			DNA primase			JC286_06205	1788	595	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1308912	1310021	+					rpoD		JC286_06210	1110		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1308912	1310021	+	QQA47382.1			RNA polymerase sigma factor RpoD	rpoD		JC286_06210	1110	369	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1310537	1311214	+							JC286_06215	678		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1310537	1311214	+	QQA47383.1			tRNA (adenine(22)-N(1))-methyltransferase TrmK			JC286_06215	678	225	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1311211	1312314	+							JC286_06220	1104		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1311211	1312314	+	QQA47384.1			Nif3-like dinuclear metal center hexameric protein			JC286_06220	1104	367	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1312468	1313436	-							JC286_06225	969		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1312468	1313436	-	QQA47385.1			4-hydroxy-3-methylbut-2-enyl diphosphate reductase			JC286_06225	969	322	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1313617	1314951	+							JC286_06230	1335		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1313617	1314951	+	QQA47386.1			DEAD/DEAH box helicase			JC286_06230	1335	444	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1314976	1315869	+							JC286_06235	894		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1314976	1315869	+	QQA47387.1			deoxyribonuclease IV			JC286_06235	894	297	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1316054	1316824	+							JC286_06240	771		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1316054	1316824	+	QQA47388.1			metal ABC transporter ATP-binding protein			JC286_06240	771	256	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1316821	1317708	+							JC286_06245	888		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1316821	1317708	+	QQA47389.1			metal ABC transporter permease			JC286_06245	888	295	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1317671	1318078	+							JC286_06250	408		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1317671	1318078	+	QQA47390.1			transcriptional repressor			JC286_06250	408	135	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1318352	1319449	-					ispG		JC286_06255	1098		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1318352	1319449	-	QQA49690.1			flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		JC286_06255	1098	365	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1319805	1320404	+							JC286_06260	600		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1319805	1320404	+	QQA47391.1			superoxide dismutase			JC286_06260	600	199	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1320697	1322736	+							JC286_06265	2040		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1320697	1322736	+	QQA47392.1			penicillin-binding protein 2			JC286_06265	2040	679	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1323005	1323964	+							JC286_06270	960		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1323005	1323964	+	QQA47393.1			PstS family phosphate ABC transporter substrate-binding protein			JC286_06270	960	319	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1324082	1325008	+					pstC		JC286_06275	927		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1324082	1325008	+	QQA47394.1			phosphate ABC transporter permease subunit PstC	pstC		JC286_06275	927	308	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1325008	1325889	+					pstA		JC286_06280	882		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1325008	1325889	+	QQA47395.1			phosphate ABC transporter permease PstA	pstA		JC286_06280	882	293	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1325907	1326749	+							JC286_06285	843		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1325907	1326749	+	QQA47396.1			phosphate ABC transporter ATP-binding protein			JC286_06285	843	280	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1326751	1327401	+					phoU		JC286_06290	651		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1326751	1327401	+	QQA47397.1			phosphate signaling complex protein PhoU	phoU		JC286_06290	651	216	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1327473	1327622	+					rpmG		JC286_06295	150		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1327473	1327622	+	QQA47398.1			50S ribosomal protein L33	rpmG		JC286_06295	150	49	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1327774	1328313	+							JC286_06300	540		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1327774	1328313	+	QQA47399.1			5-formyltetrahydrofolate cyclo-ligase			JC286_06300	540	179	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1328332	1329771	+							JC286_06305	1440		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1328332	1329771	+	QQA47400.1			rhomboid family intramembrane serine protease			JC286_06305	1440	479	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1329773	1329976	+							JC286_06310	204		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1329773	1329976	+	QQA47401.1			YqgQ family protein			JC286_06310	204	67	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1329973	1330959	+							JC286_06315	987		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1329973	1330959	+	QQA47402.1			ROK family glucokinase			JC286_06315	987	328	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1330960	1331271	+							JC286_06320	312		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1330960	1331271	+	QQA47403.1			MTH1187 family thiamine-binding protein			JC286_06320	312	103	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1331284	1331913	+							JC286_06325	630		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1331284	1331913	+	QQA47404.1			MBL fold metallo-hydrolase			JC286_06325	630	209	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1332074	1333048	+					tadA		JC286_06330	975		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1332074	1333048	+	QQA47405.1			Flp pilus assembly complex ATPase component TadA	tadA		JC286_06330	975	324	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1333017	1334084	+							JC286_06335	1068		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1333017	1334084	+	QQA47406.1			type II secretion system F family protein			JC286_06335	1068	355	
gene	pseudogene	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1334097	1334419	+							JC286_06340	323		pseudo
CDS	without_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1334097	1334419	+				prepilin-type N-terminal cleavage/methylation domain-containing protein			JC286_06340	323		pseudo
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1334397	1334837	+							JC286_06345	441		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1334397	1334837	+	QQA47407.1			prepilin-type N-terminal cleavage/methylation domain-containing protein			JC286_06345	441	146	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1334909	1335142	+							JC286_06350	234		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1334909	1335142	+	QQA49692.1			hypothetical protein			JC286_06350	234	77	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	1335114	1335533	+							JC286_06355	420		
